,Año,Trimestre,Provincia,Tecnología,Accesos
1154,2019,4,Catamarca,Cablemodem,3318.0
1155,2019,4,Chaco,Cablemodem,53602.0
1156,2019,4,Chubut,Cablemodem,26977.0
1157,2019,4,Córdoba,Cablemodem,410038.0
1158,2019,4,Corrientes,Cablemodem,51845.0
1159,2019,4,Entre Ríos,Cablemodem,99206.0
1160,2019,4,Formosa,Cablemodem,8684.0
1161,2019,4,Jujuy,Cablemodem,37604.0
1162,2019,4,La Pampa,Cablemodem,56854.0
1163,2019,4,La Rioja,Cablemodem,34984.0
1164,2019,4,Mendoza,Cablemodem,49711.0
1165,2019,4,Misiones,Cablemodem,69676.0
1166,2019,4,Neuquén,Cablemodem,60970.0
1167,2019,4,Río Negro,Cablemodem,37933.0
1168,2019,4,Salta,Cablemodem,76062.0
1169,2019,4,San Juan,Cablemodem,6338.0
1170,2019,4,San Luis,Cablemodem,8027.0
1171,2019,4,Santa Cruz,Cablemodem,15899.0
1172,2019,4,Santa Fe,Cablemodem,382254.0
1173,2019,4,Santiago Del Estero,Cablemodem,71239.0
1174,2019,4,Tierra Del Fuego,Cablemodem,26821.0
1175,2019,4,Tucumán,Cablemodem,11012.0
1176,2019,3,Buenos Aires,Cablemodem,2144956.0
1177,2019,3,Capital Federal,Cablemodem,1080973.0
1178,2019,3,Catamarca,Cablemodem,5543.0
1179,2019,3,Chaco,Cablemodem,49156.0
1180,2019,3,Chubut,Cablemodem,27090.0
1181,2019,3,Córdoba,Cablemodem,399231.0
1182,2019,3,Corrientes,Cablemodem,50230.0
1183,2019,3,Entre Ríos,Cablemodem,96305.0
1184,2019,3,Formosa,Cablemodem,8359.0
1185,2019,3,Jujuy,Cablemodem,35742.0
1186,2019,3,La Pampa,Cablemodem,52941.0
1187,2019,3,La Rioja,Cablemodem,34984.0
1188,2019,3,Mendoza,Cablemodem,54312.0
1189,2019,3,Misiones,Cablemodem,65872.0
1190,2019,3,Neuquén,Cablemodem,60484.0
1191,2019,3,Río Negro,Cablemodem,37425.0
1192,2019,3,Salta,Cablemodem,74329.0
1193,2019,3,San Juan,Cablemodem,7425.0
1194,2019,3,San Luis,Cablemodem,10561.0
1195,2019,3,Santa Cruz,Cablemodem,17056.0
1196,2019,3,Santa Fe,Cablemodem,377171.0
1197,2019,3,Santiago Del Estero,Cablemodem,71198.0
1198,2019,3,Tierra Del Fuego,Cablemodem,26659.0
1199,2019,3,Tucumán,Cablemodem,12089.0
1200,2019,2,Buenos Aires,Cablemodem,2079900.0
1201,2019,2,Capital Federal,Cablemodem,1061358.0
1202,2019,2,Catamarca,Cablemodem,5543.0
1203,2019,2,Chaco,Cablemodem,47448.0
1204,2019,2,Chubut,Cablemodem,26338.0
1205,2019,2,Córdoba,Cablemodem,388254.0
1206,2019,2,Corrientes,Cablemodem,47431.0
1207,2019,2,Entre Ríos,Cablemodem,91081.0
1208,2019,2,Formosa,Cablemodem,8686.0
1209,2019,2,Jujuy,Cablemodem,30742.0
1210,2019,2,La Pampa,Cablemodem,52101.0
1211,2019,2,La Rioja,Cablemodem,34984.0
1212,2019,2,Mendoza,Cablemodem,54027.0
1213,2019,2,Misiones,Cablemodem,64272.0
1214,2019,2,Neuquén,Cablemodem,59021.0
1215,2019,2,Río Negro,Cablemodem,36527.0
1216,2019,2,Salta,Cablemodem,62343.0
1217,2019,2,San Juan,Cablemodem,7425.0
1218,2019,2,San Luis,Cablemodem,10298.0
1219,2019,2,Santa Cruz,Cablemodem,10257.0
1220,2019,2,Santa Fe,Cablemodem,355140.0
1221,2019,2,Santiago Del Estero,Cablemodem,64783.0
1222,2019,2,Tierra Del Fuego,Cablemodem,25527.0
1223,2019,2,Tucumán,Cablemodem,12089.0
1224,2019,1,Buenos Aires,Cablemodem,2020730.0
1225,2019,1,Capital Federal,Cablemodem,1030814.0
1226,2019,1,Catamarca,Cablemodem,4443.0
1227,2019,1,Chaco,Cablemodem,43555.0
1228,2019,1,Chubut,Cablemodem,23065.0
1229,2019,1,Córdoba,Cablemodem,363959.0
1230,2019,1,Corrientes,Cablemodem,43444.0
1231,2019,1,Entre Ríos,Cablemodem,90253.0
1232,2019,1,Formosa,Cablemodem,7878.0
1233,2019,1,Jujuy,Cablemodem,12484.0
1234,2019,1,La Pampa,Cablemodem,57373.0
1235,2019,1,La Rioja,Cablemodem,34984.0
1236,2019,1,Mendoza,Cablemodem,40205.0
1237,2019,1,Misiones,Cablemodem,59214.0
1238,2019,1,Neuquén,Cablemodem,55634.0
1239,2019,1,Río Negro,Cablemodem,34124.0
1240,2019,1,Salta,Cablemodem,57933.0
1241,2019,1,San Juan,Cablemodem,5838.0
1242,2019,1,San Luis,Cablemodem,7784.0
1243,2019,1,Santa Cruz,Cablemodem,4615.0
1244,2019,1,Santa Fe,Cablemodem,340344.0
1245,2019,1,Santiago Del Estero,Cablemodem,61547.0
1246,2019,1,Tierra Del Fuego,Cablemodem,23549.0
1247,2019,1,Tucumán,Cablemodem,11670.0
1248,2018,4,Buenos Aires,Cablemodem,1949637.0
1249,2018,4,Capital Federal,Cablemodem,1019490.0
1250,2018,4,Catamarca,Cablemodem,4443.0
1251,2018,4,Chaco,Cablemodem,43555.0
1252,2018,4,Chubut,Cablemodem,23065.0
1253,2018,4,Córdoba,Cablemodem,355716.0
1254,2018,4,Corrientes,Cablemodem,42418.0
1255,2018,4,Entre Ríos,Cablemodem,86198.0
1256,2018,4,Formosa,Cablemodem,7880.0
1257,2018,4,Jujuy,Cablemodem,12484.0
1258,2018,4,La Pampa,Cablemodem,55337.0
1259,2018,4,La Rioja,Cablemodem,34984.0
1260,2018,4,Mendoza,Cablemodem,40205.0
1261,2018,4,Misiones,Cablemodem,53673.0
1262,2018,4,Neuquén,Cablemodem,55634.0
1263,2018,4,Río Negro,Cablemodem,34292.0
1264,2018,4,Salta,Cablemodem,57539.0
1265,2018,4,San Juan,Cablemodem,5838.0
1266,2018,4,San Luis,Cablemodem,7784.0
1267,2018,4,Santa Cruz,Cablemodem,4615.0
1268,2018,4,Santa Fe,Cablemodem,322782.0
1269,2018,4,Santiago Del Estero,Cablemodem,61243.0
1270,2018,4,Tierra Del Fuego,Cablemodem,23349.0
1271,2018,4,Tucumán,Cablemodem,11670.0
1272,2018,3,Buenos Aires,Cablemodem,1929273.0
1273,2018,3,Capital Federal,Cablemodem,1009252.0
1274,2018,3,Catamarca,Cablemodem,4443.0
1275,2018,3,Chaco,Cablemodem,42359.0
1276,2018,3,Chubut,Cablemodem,23065.0
1277,2018,3,Córdoba,Cablemodem,342401.0
1278,2018,3,Corrientes,Cablemodem,41300.0
1279,2018,3,Entre Ríos,Cablemodem,83714.0
1280,2018,3,Formosa,Cablemodem,7589.0
1281,2018,3,Jujuy,Cablemodem,10856.0
1282,2018,3,La Pampa,Cablemodem,54574.0
1283,2018,3,La Rioja,Cablemodem,34984.0
1284,2018,3,Mendoza,Cablemodem,40205.0
1285,2018,3,Misiones,Cablemodem,50793.0
1286,2018,3,Neuquén,Cablemodem,54129.0
1287,2018,3,Río Negro,Cablemodem,33474.0
1288,2018,3,Salta,Cablemodem,53980.0
1289,2018,3,San Juan,Cablemodem,5838.0
1290,2018,3,San Luis,Cablemodem,7784.0
1291,2018,3,Santa Cruz,Cablemodem,4574.0
1292,2018,3,Santa Fe,Cablemodem,312866.0
1293,2018,3,Santiago Del Estero,Cablemodem,58789.0
1294,2018,3,Tierra Del Fuego,Cablemodem,22649.0
1295,2018,3,Tucumán,Cablemodem,9280.0
1296,2018,2,Buenos Aires,Cablemodem,1807868.0
1297,2018,2,Capital Federal,Cablemodem,977916.0
1298,2018,2,Catamarca,Cablemodem,4415.0
1299,2018,2,Chaco,Cablemodem,40750.0
1300,2018,2,Chubut,Cablemodem,19591.0
1301,2018,2,Córdoba,Cablemodem,327636.0
1302,2018,2,Corrientes,Cablemodem,39715.0
1303,2018,2,Entre Ríos,Cablemodem,80376.0
1304,2018,2,Formosa,Cablemodem,7311.0
1305,2018,2,Jujuy,Cablemodem,10856.0
1306,2018,2,La Pampa,Cablemodem,53587.0
1307,2018,2,La Rioja,Cablemodem,34984.0
1308,2018,2,Mendoza,Cablemodem,36872.0
1309,2018,2,Misiones,Cablemodem,47923.0
1310,2018,2,Neuquén,Cablemodem,52855.0
1311,2018,2,Río Negro,Cablemodem,32795.0
1312,2018,2,Salta,Cablemodem,53478.0
1313,2018,2,San Juan,Cablemodem,5068.0
1314,2018,2,San Luis,Cablemodem,7666.0
1315,2018,2,Santa Cruz,Cablemodem,4474.0
1316,2018,2,Santa Fe,Cablemodem,304349.0
1317,2018,2,Santiago Del Estero,Cablemodem,55935.0
1318,2018,2,Tierra Del Fuego,Cablemodem,22756.0
1319,2018,2,Tucumán,Cablemodem,8965.0
1320,2018,1,Buenos Aires,Cablemodem,1793884.0
1321,2018,1,Capital Federal,Cablemodem,968483.0
1322,2018,1,Catamarca,Cablemodem,4415.0
1323,2018,1,Chaco,Cablemodem,40157.0
1324,2018,1,Chubut,Cablemodem,19591.0
1325,2018,1,Córdoba,Cablemodem,326894.0
1326,2018,1,Corrientes,Cablemodem,35225.0
1327,2018,1,Entre Ríos,Cablemodem,75751.0
1328,2018,1,Formosa,Cablemodem,7095.0
1329,2018,1,Jujuy,Cablemodem,10456.0
1330,2018,1,La Pampa,Cablemodem,51389.0
1331,2018,1,La Rioja,Cablemodem,34984.0
1332,2018,1,Mendoza,Cablemodem,36872.0
1333,2018,1,Misiones,Cablemodem,46880.0
1334,2018,1,Neuquén,Cablemodem,55072.0
1335,2018,1,Río Negro,Cablemodem,31712.0
1336,2018,1,Salta,Cablemodem,51534.0
1337,2018,1,San Juan,Cablemodem,5068.0
1338,2018,1,San Luis,Cablemodem,7594.0
1339,2018,1,Santa Cruz,Cablemodem,4474.0
1340,2018,1,Santa Fe,Cablemodem,300421.0
1341,2018,1,Santiago Del Estero,Cablemodem,54594.0
1342,2018,1,Tierra Del Fuego,Cablemodem,9663.0
1343,2018,1,Tucumán,Cablemodem,8921.0
1344,2017,4,Buenos Aires,Cablemodem,1718013.0
1345,2017,4,Capital Federal,Cablemodem,961688.0
1346,2017,4,Catamarca,Cablemodem,263.0
1347,2017,4,Chaco,Cablemodem,39690.0
1348,2017,4,Chubut,Cablemodem,15097.0
1349,2017,4,Córdoba,Cablemodem,324709.0
1350,2017,4,Corrientes,Cablemodem,34722.0
1351,2017,4,Entre Ríos,Cablemodem,73692.0
1352,2017,4,Formosa,Cablemodem,6973.0
1353,2017,4,Jujuy,Cablemodem,9626.0
1354,2017,4,La Pampa,Cablemodem,50495.0
1355,2017,4,La Rioja,Cablemodem,34984.0
1356,2017,4,Mendoza,Cablemodem,16114.0
1357,2017,4,Misiones,Cablemodem,47470.0
1358,2017,4,Neuquén,Cablemodem,54119.0
1359,2017,4,Río Negro,Cablemodem,30451.0
1360,2017,4,Salta,Cablemodem,50446.0
1361,2017,4,San Juan,Cablemodem,451.0
1362,2017,4,San Luis,Cablemodem,1119.0
1363,2017,4,Santa Cruz,Cablemodem,1668.0
1364,2017,4,Santa Fe,Cablemodem,293831.0
1365,2017,4,Santiago Del Estero,Cablemodem,40407.0
1366,2017,4,Tierra Del Fuego,Cablemodem,6906.0
1367,2017,4,Tucumán,Cablemodem,5223.0
1368,2017,3,Buenos Aires,Cablemodem,1571180.0
1369,2017,3,Capital Federal,Cablemodem,941092.0
1370,2017,3,Catamarca,Cablemodem,4411.0
1371,2017,3,Chaco,Cablemodem,37307.0
1372,2017,3,Chubut,Cablemodem,5645.0
1373,2017,3,Córdoba,Cablemodem,319360.0
1374,2017,3,Corrientes,Cablemodem,33993.0
1375,2017,3,Entre Ríos,Cablemodem,69596.0
1376,2017,3,Formosa,Cablemodem,6816.0
1377,2017,3,Jujuy,Cablemodem,9395.0
1378,2017,3,La Pampa,Cablemodem,49679.0
1379,2017,3,La Rioja,Cablemodem,34984.0
1380,2017,3,Mendoza,Cablemodem,33788.0
1381,2017,3,Misiones,Cablemodem,43880.0
1382,2017,3,Neuquén,Cablemodem,52468.0
1383,2017,3,Río Negro,Cablemodem,30018.0
1384,2017,3,Salta,Cablemodem,50284.0
1385,2017,3,San Juan,Cablemodem,5068.0
1386,2017,3,San Luis,Cablemodem,7576.0
1387,2017,3,Santa Cruz,Cablemodem,5487.0
1388,2017,3,Santa Fe,Cablemodem,290655.0
1389,2017,3,Santiago Del Estero,Cablemodem,54096.0
1390,2017,3,Tierra Del Fuego,Cablemodem,7012.0
1391,2017,3,Tucumán,Cablemodem,6431.0
1392,2017,2,Buenos Aires,Cablemodem,1535037.0
1393,2017,2,Capital Federal,Cablemodem,932466.0
1394,2017,2,Catamarca,Cablemodem,255.0
1395,2017,2,Chaco,Cablemodem,35613.0
1396,2017,2,Chubut,Cablemodem,1067.0
1397,2017,2,Córdoba,Cablemodem,303488.0
1398,2017,2,Corrientes,Cablemodem,33192.0
1399,2017,2,Entre Ríos,Cablemodem,67650.0
1400,2017,2,Formosa,Cablemodem,6410.0
1401,2017,2,Jujuy,Cablemodem,8858.0
1402,2017,2,La Pampa,Cablemodem,48310.0
1403,2017,2,La Rioja,Cablemodem,0.0
1404,2017,2,Mendoza,Cablemodem,13030.0
1405,2017,2,Misiones,Cablemodem,42925.0
1406,2017,2,Neuquén,Cablemodem,50283.0
1407,2017,2,Río Negro,Cablemodem,29147.0
1408,2017,2,Salta,Cablemodem,27280.0
1409,2017,2,San Juan,Cablemodem,451.0
1410,2017,2,San Luis,Cablemodem,1120.0
1411,2017,2,Santa Cruz,Cablemodem,2722.0
1412,2017,2,Santa Fe,Cablemodem,228102.0
1413,2017,2,Santiago Del Estero,Cablemodem,3900.0
1414,2017,2,Tierra Del Fuego,Cablemodem,6905.0
1415,2017,2,Tucumán,Cablemodem,5223.0
1416,2017,1,Buenos Aires,Cablemodem,1465817.0
1417,2017,1,Capital Federal,Cablemodem,918328.0
1418,2017,1,Catamarca,Cablemodem,248.0
1419,2017,1,Chaco,Cablemodem,34277.0
1420,2017,1,Chubut,Cablemodem,999.0
1421,2017,1,Córdoba,Cablemodem,293479.0
1422,2017,1,Corrientes,Cablemodem,31994.0
1423,2017,1,Entre Ríos,Cablemodem,65095.0
1424,2017,1,Formosa,Cablemodem,6215.0
1425,2017,1,Jujuy,Cablemodem,9278.0
1426,2017,1,La Pampa,Cablemodem,47195.0
1427,2017,1,La Rioja,Cablemodem,0.0
1428,2017,1,Mendoza,Cablemodem,13030.0
1429,2017,1,Misiones,Cablemodem,40142.0
1430,2017,1,Neuquén,Cablemodem,48109.0
1431,2017,1,Río Negro,Cablemodem,28785.0
1432,2017,1,Salta,Cablemodem,26845.0
1433,2017,1,San Juan,Cablemodem,451.0
1434,2017,1,San Luis,Cablemodem,1120.0
1435,2017,1,Santa Cruz,Cablemodem,2722.0
1436,2017,1,Santa Fe,Cablemodem,226094.0
1437,2017,1,Santiago Del Estero,Cablemodem,3900.0
1438,2017,1,Tierra Del Fuego,Cablemodem,6905.0
1439,2017,1,Tucumán,Cablemodem,5223.0
1440,2016,4,Buenos Aires,Cablemodem,1414676.0
1441,2016,4,Capital Federal,Cablemodem,914952.0
1442,2016,4,Catamarca,Cablemodem,250.0
1443,2016,4,Chaco,Cablemodem,33534.0
1444,2016,4,Chubut,Cablemodem,955.0
1445,2016,4,Córdoba,Cablemodem,289344.0
1446,2016,4,Corrientes,Cablemodem,31497.0
1447,2016,4,Entre Ríos,Cablemodem,64141.0
1448,2016,4,Formosa,Cablemodem,6061.0
1449,2016,4,Jujuy,Cablemodem,8731.0
1450,2016,4,La Pampa,Cablemodem,47245.0
1451,2016,4,La Rioja,Cablemodem,0.0
1452,2016,4,Mendoza,Cablemodem,13030.0
1453,2016,4,Misiones,Cablemodem,39294.0
1454,2016,4,Neuquén,Cablemodem,46389.0
1455,2016,4,Río Negro,Cablemodem,28474.0
1456,2016,4,Salta,Cablemodem,26657.0
1457,2016,4,San Juan,Cablemodem,451.0
1458,2016,4,San Luis,Cablemodem,1120.0
1459,2016,4,Santa Cruz,Cablemodem,2722.0
1460,2016,4,Santa Fe,Cablemodem,225792.0
1461,2016,4,Santiago Del Estero,Cablemodem,3900.0
1462,2016,4,Tierra Del Fuego,Cablemodem,6905.0
1463,2016,4,Tucumán,Cablemodem,4482.0
1464,2016,3,Buenos Aires,Cablemodem,1355770.0
1465,2016,3,Capital Federal,Cablemodem,905105.0
1466,2016,3,Catamarca,Cablemodem,248.0
1467,2016,3,Chaco,Cablemodem,32730.0
1468,2016,3,Chubut,Cablemodem,935.0
1469,2016,3,Córdoba,Cablemodem,285480.0
1470,2016,3,Corrientes,Cablemodem,30813.0
1471,2016,3,Entre Ríos,Cablemodem,61850.0
1472,2016,3,Formosa,Cablemodem,5905.0
1473,2016,3,Jujuy,Cablemodem,8236.0
1474,2016,3,La Pampa,Cablemodem,45952.0
1475,2016,3,La Rioja,Cablemodem,0.0
1476,2016,3,Mendoza,Cablemodem,13030.0
1477,2016,3,Misiones,Cablemodem,38130.0
1478,2016,3,Neuquén,Cablemodem,44739.0
1479,2016,3,Río Negro,Cablemodem,28496.0
1480,2016,3,Salta,Cablemodem,26113.0
1481,2016,3,San Juan,Cablemodem,451.0
1482,2016,3,San Luis,Cablemodem,1113.0
1483,2016,3,Santa Cruz,Cablemodem,2722.0
1484,2016,3,Santa Fe,Cablemodem,223011.0
1485,2016,3,Santiago Del Estero,Cablemodem,3900.0
1486,2016,3,Tierra Del Fuego,Cablemodem,6276.0
1487,2016,3,Tucumán,Cablemodem,3850.0
1488,2016,2,Buenos Aires,Cablemodem,1305949.0
1489,2016,2,Capital Federal,Cablemodem,892209.0
1490,2016,2,Catamarca,Cablemodem,245.0
1491,2016,2,Chaco,Cablemodem,31825.0
1492,2016,2,Chubut,Cablemodem,867.0
1493,2016,2,Córdoba,Cablemodem,277615.0
1494,2016,2,Corrientes,Cablemodem,29845.0
1495,2016,2,Entre Ríos,Cablemodem,58768.0
1496,2016,2,Formosa,Cablemodem,5658.0
1497,2016,2,Jujuy,Cablemodem,7374.0
1498,2016,2,La Pampa,Cablemodem,44654.0
1499,2016,2,La Rioja,Cablemodem,0.0
1500,2016,2,Mendoza,Cablemodem,13030.0
1501,2016,2,Misiones,Cablemodem,36145.0
1502,2016,2,Neuquén,Cablemodem,42370.0
1503,2016,2,Río Negro,Cablemodem,28100.0
1504,2016,2,Salta,Cablemodem,24719.0
1505,2016,2,San Juan,Cablemodem,451.0
1506,2016,2,San Luis,Cablemodem,1063.0
1507,2016,2,Santa Cruz,Cablemodem,2722.0
1508,2016,2,Santa Fe,Cablemodem,219088.0
1509,2016,2,Santiago Del Estero,Cablemodem,3900.0
1510,2016,2,Tierra Del Fuego,Cablemodem,5707.0
1511,2016,2,Tucumán,Cablemodem,2968.0
1512,2016,1,Buenos Aires,Cablemodem,1200859.0
1513,2016,1,Capital Federal,Cablemodem,832126.0
1514,2016,1,Catamarca,Cablemodem,243.0
1515,2016,1,Chaco,Cablemodem,29994.0
1516,2016,1,Chubut,Cablemodem,834.0
1517,2016,1,Córdoba,Cablemodem,252346.0
1518,2016,1,Corrientes,Cablemodem,28491.0
1519,2016,1,Entre Ríos,Cablemodem,54948.0
1520,2016,1,Formosa,Cablemodem,5420.0
1521,2016,1,Jujuy,Cablemodem,6751.0
1522,2016,1,La Pampa,Cablemodem,41881.0
1523,2016,1,La Rioja,Cablemodem,0.0
1524,2016,1,Mendoza,Cablemodem,13030.0
1525,2016,1,Misiones,Cablemodem,33330.0
1526,2016,1,Neuquén,Cablemodem,36122.0
1527,2016,1,Río Negro,Cablemodem,27312.0
1528,2016,1,Salta,Cablemodem,22741.0
1529,2016,1,San Juan,Cablemodem,451.0
1530,2016,1,San Luis,Cablemodem,1042.0
1531,2016,1,Santa Cruz,Cablemodem,2723.0
1532,2016,1,Santa Fe,Cablemodem,204816.0
1533,2016,1,Santiago Del Estero,Cablemodem,3900.0
1534,2016,1,Tierra Del Fuego,Cablemodem,4834.0
1535,2016,1,Tucumán,Cablemodem,2165.0
1536,2015,4,Buenos Aires,Cablemodem,1223603.0
1537,2015,4,Capital Federal,Cablemodem,879950.0
1538,2015,4,Catamarca,Cablemodem,242.0
1539,2015,4,Chaco,Cablemodem,29456.0
1540,2015,4,Chubut,Cablemodem,811.0
1541,2015,4,Córdoba,Cablemodem,266062.0
1542,2015,4,Corrientes,Cablemodem,28178.0
1543,2015,4,Entre Ríos,Cablemodem,53411.0
1544,2015,4,Formosa,Cablemodem,5314.0
1545,2015,4,Jujuy,Cablemodem,6933.0
1546,2015,4,La Pampa,Cablemodem,42705.0
1547,2015,4,La Rioja,Cablemodem,0.0
1548,2015,4,Mendoza,Cablemodem,13030.0
1549,2015,4,Misiones,Cablemodem,32533.0
1550,2015,4,Neuquén,Cablemodem,38902.0
1551,2015,4,Río Negro,Cablemodem,27221.0
1552,2015,4,Salta,Cablemodem,22446.0
1553,2015,4,San Juan,Cablemodem,451.0
1554,2015,4,San Luis,Cablemodem,1025.0
1555,2015,4,Santa Cruz,Cablemodem,2723.0
1556,2015,4,Santa Fe,Cablemodem,212911.0
1557,2015,4,Santiago Del Estero,Cablemodem,4365.0
1558,2015,4,Tierra Del Fuego,Cablemodem,4301.0
1559,2015,4,Tucumán,Cablemodem,1653.0
1560,2015,3,Buenos Aires,Cablemodem,1183894.0
1561,2015,3,Capital Federal,Cablemodem,871262.0
1562,2015,3,Catamarca,Cablemodem,242.0
1563,2015,3,Chaco,Cablemodem,28809.0
1564,2015,3,Chubut,Cablemodem,792.0
1565,2015,3,Córdoba,Cablemodem,264055.0
1566,2015,3,Corrientes,Cablemodem,27604.0
1567,2015,3,Entre Ríos,Cablemodem,51945.0
1568,2015,3,Formosa,Cablemodem,5264.0
1569,2015,3,Jujuy,Cablemodem,6895.0
1570,2015,3,La Pampa,Cablemodem,41886.0
1571,2015,3,La Rioja,Cablemodem,0.0
1572,2015,3,Mendoza,Cablemodem,13030.0
1573,2015,3,Misiones,Cablemodem,31635.0
1574,2015,3,Neuquén,Cablemodem,36620.0
1575,2015,3,Río Negro,Cablemodem,27130.0
1576,2015,3,Salta,Cablemodem,21688.0
1577,2015,3,San Juan,Cablemodem,451.0
1578,2015,3,San Luis,Cablemodem,1025.0
1579,2015,3,Santa Cruz,Cablemodem,2718.0
1580,2015,3,Santa Fe,Cablemodem,209673.0
1581,2015,3,Santiago Del Estero,Cablemodem,4365.0
1582,2015,3,Tierra Del Fuego,Cablemodem,8085.0
1583,2015,3,Tucumán,Cablemodem,1135.0
1584,2015,2,Buenos Aires,Cablemodem,1141052.0
1585,2015,2,Capital Federal,Cablemodem,858342.0
1586,2015,2,Catamarca,Cablemodem,242.0
1587,2015,2,Chaco,Cablemodem,27809.0
1588,2015,2,Chubut,Cablemodem,762.0
1589,2015,2,Córdoba,Cablemodem,255596.0
1590,2015,2,Corrientes,Cablemodem,26553.0
1591,2015,2,Entre Ríos,Cablemodem,49767.0
1592,2015,2,Formosa,Cablemodem,5164.0
1593,2015,2,Jujuy,Cablemodem,5482.0
1594,2015,2,La Pampa,Cablemodem,40825.0
1595,2015,2,La Rioja,Cablemodem,0.0
1596,2015,2,Mendoza,Cablemodem,13030.0
1597,2015,2,Misiones,Cablemodem,29283.0
1598,2015,2,Neuquén,Cablemodem,34183.0
1599,2015,2,Río Negro,Cablemodem,26268.0
1600,2015,2,Salta,Cablemodem,20297.0
1601,2015,2,San Juan,Cablemodem,451.0
1602,2015,2,San Luis,Cablemodem,1025.0
1603,2015,2,Santa Cruz,Cablemodem,2707.0
1604,2015,2,Santa Fe,Cablemodem,204685.0
1605,2015,2,Santiago Del Estero,Cablemodem,4365.0
1606,2015,2,Tierra Del Fuego,Cablemodem,7927.0
1607,2015,2,Tucumán,Cablemodem,479.0
1608,2015,1,Buenos Aires,Cablemodem,1096836.0
1609,2015,1,Capital Federal,Cablemodem,841743.0
1610,2015,1,Catamarca,Cablemodem,241.0
1611,2015,1,Chaco,Cablemodem,26161.0
1612,2015,1,Chubut,Cablemodem,717.0
1613,2015,1,Córdoba,Cablemodem,247564.0
1614,2015,1,Corrientes,Cablemodem,25372.0
1615,2015,1,Entre Ríos,Cablemodem,47411.0
1616,2015,1,Formosa,Cablemodem,4951.0
1617,2015,1,Jujuy,Cablemodem,5048.0
1618,2015,1,La Pampa,Cablemodem,39571.0
1619,2015,1,La Rioja,Cablemodem,0.0
1620,2015,1,Mendoza,Cablemodem,13030.0
1621,2015,1,Misiones,Cablemodem,26836.0
1622,2015,1,Neuquén,Cablemodem,32152.0
1623,2015,1,Río Negro,Cablemodem,25217.0
1624,2015,1,Salta,Cablemodem,19781.0
1625,2015,1,San Juan,Cablemodem,451.0
1626,2015,1,San Luis,Cablemodem,1025.0
1627,2015,1,Santa Cruz,Cablemodem,2700.0
1628,2015,1,Santa Fe,Cablemodem,199037.0
1629,2015,1,Santiago Del Estero,Cablemodem,4365.0
1630,2015,1,Tierra Del Fuego,Cablemodem,7924.0
1631,2015,1,Tucumán,Cablemodem,115.0
1632,2014,4,Buenos Aires,Cablemodem,1070135.0
1633,2014,4,Capital Federal,Cablemodem,840224.0
1634,2014,4,Catamarca,Cablemodem,241.0
1635,2014,4,Chaco,Cablemodem,10918.0
1636,2014,4,Chubut,Cablemodem,697.0
1637,2014,4,Córdoba,Cablemodem,240452.0
1638,2014,4,Corrientes,Cablemodem,9526.0
1639,2014,4,Entre Ríos,Cablemodem,23027.0
1640,2014,4,Formosa,Cablemodem,4896.0
1641,2014,4,Jujuy,Cablemodem,4583.0
1642,2014,4,La Pampa,Cablemodem,34281.0
1643,2014,4,La Rioja,Cablemodem,0.0
1644,2014,4,Mendoza,Cablemodem,13030.0
1645,2014,4,Misiones,Cablemodem,18613.0
1646,2014,4,Neuquén,Cablemodem,31778.0
1647,2014,4,Río Negro,Cablemodem,23703.0
1648,2014,4,Salta,Cablemodem,17289.0
1649,2014,4,San Juan,Cablemodem,451.0
1650,2014,4,San Luis,Cablemodem,926.0
1651,2014,4,Santa Cruz,Cablemodem,448.0
1652,2014,4,Santa Fe,Cablemodem,183009.0
1653,2014,4,Santiago Del Estero,Cablemodem,4231.0
1654,2014,4,Tierra Del Fuego,Cablemodem,3664.0
1655,2014,4,Tucumán,Cablemodem,97.0
1656,2014,3,Buenos Aires,Cablemodem,1110628.0
1657,2014,3,Capital Federal,Cablemodem,833402.0
1658,2014,3,Catamarca,Cablemodem,244.0
1659,2014,3,Chaco,Cablemodem,10336.0
1660,2014,3,Chubut,Cablemodem,668.0
1661,2014,3,Córdoba,Cablemodem,240334.0
1662,2014,3,Corrientes,Cablemodem,9184.0
1663,2014,3,Entre Ríos,Cablemodem,22440.0
1664,2014,3,Formosa,Cablemodem,4836.0
1665,2014,3,Jujuy,Cablemodem,3541.0
1666,2014,3,La Pampa,Cablemodem,33940.0
1667,2014,3,La Rioja,Cablemodem,0.0
1668,2014,3,Mendoza,Cablemodem,13030.0
1669,2014,3,Misiones,Cablemodem,18373.0
1670,2014,3,Neuquén,Cablemodem,30964.0
1671,2014,3,Río Negro,Cablemodem,26590.0
1672,2014,3,Salta,Cablemodem,18394.0
1673,2014,3,San Juan,Cablemodem,451.0
1674,2014,3,San Luis,Cablemodem,925.0
1675,2014,3,Santa Cruz,Cablemodem,492.0
1676,2014,3,Santa Fe,Cablemodem,183630.0
1677,2014,3,Santiago Del Estero,Cablemodem,3900.0
1678,2014,3,Tierra Del Fuego,Cablemodem,3469.0
1679,2014,3,Tucumán,Cablemodem,97.0
1680,2014,2,Buenos Aires,Cablemodem,1025490.0
1681,2014,2,Capital Federal,Cablemodem,828411.0
1682,2014,2,Catamarca,Cablemodem,243.0
1683,2014,2,Chaco,Cablemodem,9870.0
1684,2014,2,Chubut,Cablemodem,649.0
