,Provincia,Localidad,Latitud,Longitud,Tecnología,Disponible
17221,Santiago Del Estero,Colonia San Juan,-27.6146141148534,-63.2578257204887,Fibra óptica,0
17222,Santiago Del Estero,El Crucero,-27.5825457334289,-63.2886058048188,Fibra óptica,0
17223,Santiago Del Estero,Kilómetro 30,-27.3700023759014,-63.5244894191242,Fibra óptica,0
17224,Santiago Del Estero,La Cañada,-27.7276588087454,-63.7176686023268,Fibra óptica,1
17225,Santiago Del Estero,La Invernada,-27.3862606116963,-63.4356002677335,Fibra óptica,1
17226,Santiago Del Estero,Minerva,-27.539157866442,-63.3590552312354,Fibra óptica,0
17227,Santiago Del Estero,Vaca Huañuna,-27.4744926059622,-63.4699375343126,Fibra óptica,1
17228,Santiago Del Estero,Villa Figueroa,-27.7191635118164,-63.4627541092023,Fibra óptica,1
17229,Santiago Del Estero,Añatuya,-28.4604679974535,-62.7596093300983,Fibra óptica,1
17230,Santiago Del Estero,Averías,-28.741220514431,-62.3821980617677,Fibra óptica,1
17231,Santiago Del Estero,Estación Tacañitas,-28.6138541583173,-62.5238361883097,Fibra óptica,1
17232,Santiago Del Estero,La Nena,-28.4546241587177,-61.7418831319049,Fibra óptica,0
17233,Santiago Del Estero,Los Juríes,-28.4484755911851,-62.0335980843552,Fibra óptica,1
17234,Santiago Del Estero,Tomás Young,-28.6023467596818,-62.1835158055122,Fibra óptica,0
17235,Buenos Aires,Los Cachorros,-34.4250028270043,-58.7950003996087,Fibra óptica,0
17236,Buenos Aires,Manzanares,-34.452630932571,-59.0136606624887,Fibra óptica,1
17237,Buenos Aires,Manzone,-34.5287308766458,-58.8775995091498,Fibra óptica,0
17238,Buenos Aires,Maquinista F. Savio (oeste),-34.4106172547359,-58.7821701089412,Fibra óptica,0
17239,Buenos Aires,Pilar,-34.4663318396358,-58.9227197887079,Fibra óptica,1
17240,Buenos Aires,Presidente Derqui,-34.4928616935261,-58.8416985218723,Fibra óptica,1
17241,Buenos Aires,Roberto De Vicenzo,-34.4369652784326,-58.7669941785147,Fibra óptica,0
17242,Buenos Aires,Santa Teresa,-34.4366914158447,-58.7573470164393,Fibra óptica,0
17243,Buenos Aires,Tortuguitas,-34.4578061717121,-58.76209072062,Fibra óptica,1
17244,Buenos Aires,Alfredo Demarchi (Est. Facundo Quiroga),-35.2929819536873,-61.4072542128,Satelital,0
17245,Buenos Aires,Carlos María Naón,-35.239499381663,-60.8251358750153,Satelital,0
17246,Buenos Aires,Dudignac,-35.6511928511123,-60.7098962799094,Satelital,0
17247,Buenos Aires,La Aurora (Est. La Niña),-35.4079467934432,-61.2105668204871,Satelital,0
17248,Buenos Aires,Manuel B. Gonnet (Est. French),-35.5201414507378,-60.9989487976537,Satelital,0
17249,Buenos Aires,Marcelino Ugarte (Est. Dennehy),-35.3462662593318,-60.7453446826815,Satelital,0
17250,Buenos Aires,Morea,-35.5563880098445,-60.5605940553161,Satelital,0
17251,Buenos Aires,Norumbega,-35.5357392707567,-60.7928143632315,Satelital,0
17252,Buenos Aires,Patricios,-35.4395526972374,-60.7174384712323,Satelital,0
17253,Buenos Aires,Villa General Fournier (Est. 9 de Julio Sud),-35.4989239490928,-60.8647207106461,Satelital,0
17254,Buenos Aires,Carhué,-37.1774801030509,-62.7578962604015,Satelital,0
17255,Buenos Aires,Colonia San Miguel Arcángel,-37.4486186469627,-63.117609405389,Satelital,0
17256,Buenos Aires,Delfín Huergo,-37.3173292631958,-63.2331690622102,Satelital,0
17257,Buenos Aires,Espartillar,-37.3563345638716,-62.4387637810214,Satelital,0
17258,Buenos Aires,Ariel,-36.5312544192466,-59.9200651844348,Satelital,0
17259,Buenos Aires,Azul,-36.7795144970313,-59.8586331707414,Satelital,1
17260,Buenos Aires,Cacharí,-36.3805626332947,-59.5030645507265,Satelital,0
17261,Buenos Aires,Chillar,-37.3150113247344,-59.9853181679139,Satelital,1
17262,Buenos Aires,Bahía Blanca,-38.7114037284555,-62.2569089501864,Satelital,1
17263,Buenos Aires,Cabildo,-38.4838572081944,-61.8926015349487,Satelital,0
17264,Buenos Aires,General Daniel Cerri (Est. General Cerri),-38.7136524854986,-62.3924221653991,Satelital,0
17265,Buenos Aires,Grunbein,-38.7471079502848,-62.1891166907456,Satelital,0
17266,Buenos Aires,Ingeniero White,-38.7794670416666,-62.262951248824,Satelital,1
17267,Buenos Aires,Chapadmalal,-38.1757779275595,-57.6513390003209,Satelital,1
17268,Buenos Aires,El Marquesado,-38.2369312519788,-57.763418077922,Satelital,0
17269,Buenos Aires,Estacion Camet,-37.888665236683,-57.6000121501773,Satelital,0
17270,Buenos Aires,Estación Chapadmalal,-38.036727731373,-57.7129897398616,Satelital,0
17271,Buenos Aires,Mar del Plata,-38.0120914785136,-57.6064947153173,Satelital,1
17272,Buenos Aires,Punta Mogotes,-38.0833774287933,-57.5859350936487,Satelital,0
17273,Buenos Aires,Sierra de los Padres,-37.954166706805,-57.7715971022228,Satelital,0
17274,Buenos Aires,Barrio Ruta 24 Kilómetro 10,-34.6882159472973,-58.9574297137089,Satelital,0
17275,Buenos Aires,Country Club Bosque Real - Barrio Morabo,-34.555,-58.935,Satelital,0
17276,Buenos Aires,Pellegrini,-36.2697352282386,-63.1652861097017,Satelital,1
17277,Buenos Aires,Acevedo,-33.755665348987,-60.4408373865386,Satelital,0
17278,Buenos Aires,Fontezuela,-33.9138392371386,-60.4628650932084,Satelital,0
17279,Buenos Aires,Guerrico,-33.6745849638169,-60.4006865938611,Satelital,1
17280,Buenos Aires,Juan A. de la Peña,-33.8322767381074,-60.4864895356947,Satelital,0
17281,Buenos Aires,Juan Anchorena (Est. Urquiza),-33.9263378592898,-60.3829034809436,Satelital,0
17282,Buenos Aires,La Violeta,-33.7347851403163,-60.1701773086428,Satelital,0
17283,Buenos Aires,Manuel Ocampo,-33.7647232673599,-60.6492429333859,Satelital,0
17284,Buenos Aires,Mariano Benítez,-33.7090270411103,-60.5842599045876,Satelital,0
17285,Buenos Aires,Mariano H. Alfonzo (Est. San Patricio),-33.9149979004605,-60.8383550657724,Satelital,1
17286,Buenos Aires,Pergamino,-33.8949900563191,-60.5716400794952,Satelital,1
17287,Buenos Aires,Pinzón,-33.9947211174052,-60.7316480040989,Satelital,0
17288,Mendoza,El Paramillo,-32.7813088245414,-68.5336830930131,Satelital,0
17289,Capital Federal,VILLA PUEYRREDON,-34.5821104495703,-58.5034848793052,Satelital,1
17290,Catamarca,Los Varela,-27.9279942328057,-65.8822302327591,Satelital,1
17291,Catamarca,Singuil,-27.8142168571341,-65.8670660017181,Satelital,0
17292,Catamarca,Ancasti,-28.809829766706,-65.5021019996524,Satelital,1
17293,Catamarca,Anquincila,-28.7545936474404,-65.5495102803337,Satelital,0
17294,Catamarca,La Candelaria,-28.7207622901373,-65.4106917370235,Satelital,0
17295,Catamarca,La Majada,-29.0295107636719,-65.5499567687055,Satelital,0
17296,Catamarca,Aconquija,-27.4743798884533,-66.0266884349829,Satelital,1
17297,Catamarca,Alto De Las Juntas,-27.4511959792163,-66.0199688270559,Satelital,0
17298,Catamarca,Amanao,-27.5275895579827,-66.5156761677031,Satelital,0
17299,Catamarca,Andalgalá,-27.5732225954972,-66.3235466394645,Satelital,1
17300,Catamarca,Buena Vista,-27.3391922396844,-66.0241892155379,Satelital,0
17301,Catamarca,Chaquiago,-27.5368955481985,-66.3350568927423,Satelital,1
17302,Catamarca,Choya,-27.5210749343604,-66.4034742805443,Satelital,0
17303,Catamarca,El Alamito,-27.333537875981,-66.022985174122,Satelital,0
17304,Catamarca,El Lindero,-27.4743798884533,-66.0266884349829,Satelital,0
17305,Catamarca,El Potrero,-27.5162322380357,-66.3434280762552,Satelital,0
17306,Catamarca,La Aguada,-27.534089032104,-66.3117750484602,Satelital,0
17307,Catamarca,La Mesada,-27.4511959792163,-66.0199688270559,Satelital,0
17308,Catamarca,Antofagasta de la Sierra,-26.0632957365737,-67.4116706391736,Satelital,1
17309,Catamarca,Antofalla,-25.5201549530029,-67.6220474243164,Satelital,0
17310,Catamarca,El Peñón,-26.4377795455164,-67.2590953594946,Satelital,0
17311,Catamarca,Los Nacimientos,-25.7592665755338,-67.3912671398198,Satelital,0
17312,Catamarca,Barranca Larga,-26.9366725902001,-66.7473736733687,Satelital,0
17313,Catamarca,Belén,-27.6337582271366,-67.0181224346383,Satelital,1
17314,Catamarca,Cóndor Huasi,-27.4800253698881,-67.1034365555174,Satelital,0
17315,Catamarca,Corral Quemado,-27.1458266170631,-66.9418772140389,Satelital,0
17316,Catamarca,El Durazno,-27.2352160693093,-67.0644302349354,Satelital,1
17317,Catamarca,Farallón Negro,-27.297991160481,-66.6526535881206,Satelital,0
17318,Catamarca,Hualfín,-27.2251089488391,-66.8257494663378,Satelital,1
17319,Catamarca,Jacipunco,-27.2232502935304,-67.0189560597067,Satelital,0
17320,Córdoba,Villa de las Rosas,-31.9484733205417,-65.0550181621034,Satelital,0
17321,Córdoba,Villa Dolores,-31.9440434116077,-65.1961395608591,Satelital,0
17322,Córdoba,Villa La Viña,-31.8727711509831,-65.0372746344972,Satelital,0
17323,Córdoba,Alicia,-31.9387491680744,-62.4657945680095,Satelital,1
17324,Córdoba,Altos de Chipión,-30.9563507625723,-62.3378881220879,Satelital,1
17325,Córdoba,Arroyito,-31.4193908735633,-63.0503444103203,Satelital,1
17326,Córdoba,Balnearia,-31.0107075696975,-62.6671044005114,Satelital,0
17327,Córdoba,Brinkmann,-30.8665250177702,-62.0356522438995,Satelital,0
17328,Córdoba,Colonia 10 de Julio,-30.5273759974763,-62.114218229406,Satelital,0
17329,Córdoba,Colonia Anita,-31.1438629464364,-62.2135862922774,Satelital,0
17330,Córdoba,Colonia Iturraspe,-31.2071433242951,-62.1099182033011,Satelital,0
17331,Córdoba,Colonia Las Pichanas,-31.2454066292387,-62.9256664887207,Satelital,0
17332,Entre Ríos,Caseros,-32.4642772562474,-58.4780718727049,Satelital,0
17333,Entre Ríos,Colonia Elía,-32.6723717845853,-58.325119237234,Satelital,0
17334,Entre Ríos,Concepción del Uruguay,-32.4853601673728,-58.2320517380782,Satelital,0
17335,Entre Ríos,Estancia San Pedro,-32.2669,-58.6294,Satelital,0
17336,Entre Ríos,Herrera,-32.434613979879,-58.6330137118779,Satelital,0
17337,Entre Ríos,Las Moscas,-32.0926666859344,-58.9575923552082,Satelital,0
17338,Entre Ríos,Líbaros,-32.2629479332194,-58.9066108120783,Satelital,0
17339,Entre Ríos,Pronunciamiento,-32.3456507831337,-58.4438591145895,Satelital,0
17340,Entre Ríos,Rocamora,-32.3459729612346,-58.9697454142681,Satelital,0
17341,Entre Ríos,Santa Anita,-32.1762466320214,-58.7864822456477,Satelital,0
17342,Entre Ríos,Villa Mantero,-32.3987091260597,-58.7440638984338,Satelital,1
17343,Entre Ríos,Villa San Justo,-32.446319897702,-58.4359138343848,Satelital,0
17344,Entre Ríos,Villa San Marcial (Est. Gobernador Urquiza),-32.1800624013874,-58.9301272035017,Satelital,0
17345,Entre Ríos,Antelo,-32.5338102554011,-60.0356966118049,Satelital,0
17346,Mendoza,El Vergel,-32.7623132216047,-68.6476011792189,Satelital,0
17347,Mendoza,Ingeniero Gustavo André,-32.6824002043157,-68.3268969073829,Satelital,0
17348,Mendoza,Jocolí,-32.6125410510042,-68.6790408967958,Satelital,0
17349,Mendoza,Jocolí Viejo,-32.7274623415005,-68.6602319575528,Satelital,0
17350,Mendoza,Las Violetas,-32.8208151905733,-68.6164140763718,Satelital,0
17351,Mendoza,Villa Tulumaya,-32.7196142429269,-68.6030438537926,Satelital,0
17352,Mendoza,Agrelo,-33.1173844439975,-68.8960235351828,Satelital,0
17353,Mendoza,Barrio Adina I Y Ii,-33.0649388173829,-68.8877014932113,Satelital,0
17354,Mendoza,Barrio Perdriel IV,-33.0753282280469,-68.9250404043338,Satelital,0
17355,Mendoza,Cacheuta,-33.0367104413315,-69.1159068278817,Satelital,0
17356,Mendoza,CARRODILLA,-32.9776578285745,-68.8524394649607,Satelital,0
17357,Mendoza,CHACRAS DE CORIA,-32.9899032062811,-68.8913679185275,Satelital,0
17358,Mendoza,Costa Flores,-33.0705184504059,-68.9343214868201,Satelital,0
17359,Mendoza,El Carmelo,-32.9551111218674,-69.281192394514,Satelital,0
17360,Mendoza,El Carrizal,-33.3037433557192,-68.7554951968491,Satelital,0
17361,Mendoza,El Salto,-32.8994781760003,-69.3336484431929,Satelital,0
17362,Mendoza,La Puntilla,-32.9609713860174,-68.8723323876365,Satelital,0
17363,Mendoza,Rivadavia,-33.19403215031,-68.4736188877526,Satelital,1
17364,Mendoza,Santa María de Oro,-33.2059806305116,-68.4335589109359,Satelital,0
17365,Mendoza,Barrio Carrasco,-33.8321066130502,-69.0490032074462,Satelital,0
17366,Mendoza,Barrio El Cepillo,-33.8386533809471,-69.1303497215532,Satelital,0
17367,Mendoza,Chilecito,-33.8934020968296,-69.0804633582269,Satelital,0
17368,Mendoza,Eugenio Bustos,-33.7850224488548,-69.0729045258216,Satelital,0
17369,Mendoza,La Consulta,-33.7386757381913,-69.1281255649691,Satelital,1
17370,Mendoza,Pareditas,-33.9452563037172,-69.0824859034273,Satelital,0
17371,Mendoza,San Carlos,-33.7744494556708,-69.0490909178745,Satelital,0
17372,Mendoza,Alto Salvador,-33.0359716817131,-68.4708407197208,Satelital,0
17373,Mendoza,Alto Verde,-33.1195037386563,-68.4180218961221,Satelital,0
17374,Mendoza,Barrio Chivilcoy,-33.0411467362082,-68.3541527366296,Satelital,0
17375,Mendoza,Barrio Emanuel,-32.8468555962866,-68.4100199226668,Satelital,0
17376,Mendoza,Barrio La Estación,-33.155290161095,-68.3543621643557,Satelital,0
17377,Mendoza,Barrio Los Charabones,-32.9785115683367,-68.3051018239824,Satelital,0
17378,Mendoza,Barrio Ntra. Sra. De Fátima,-33.1309714824444,-68.351277983232,Satelital,0
17379,Mendoza,Chapanay,-32.9801177295667,-68.4765253845307,Satelital,0
17380,Mendoza,Chivilcoy,-33.038335582925,-68.4594029398778,Satelital,0
17381,Mendoza,El Espino,-33.077333062302,-68.3982838200909,Satelital,0
17382,Salta,La Caldera,-24.6049486234217,-65.3823377302988,Satelital,1
17383,Salta,Vaqueros,-24.6945211920197,-65.4026944187147,Satelital,0
17384,Salta,El Jardín,-26.0938834199791,-65.41384156239,Satelital,1
17385,Salta,El Tala,-26.1208917578309,-65.2873058787689,Satelital,1
17386,Salta,La Candelaria,-26.0961790089843,-65.0610119525095,Satelital,0
17387,Salta,Cobres,-23.6391998500842,-66.2684039729566,Satelital,0
17388,Salta,La Poma,-24.7129010493055,-66.1997385176463,Satelital,0
17389,Salta,Ampascachi,-25.355455514438,-65.5323044668329,Satelital,0
17390,Salta,Cabra Corral,-25.290036707535,-65.38778537012,Satelital,0
17391,Salta,Coronel Moldes,-25.2889404681421,-65.4745373510335,Satelital,1
17392,Salta,La Viña,-25.4719724619835,-65.5719838890076,Satelital,1
17393,Salta,Talapampa,-25.5463746287562,-65.559672881754,Satelital,0
17394,Salta,Olacapato,-24.1197745515994,-66.7142594000385,Satelital,1
17395,Salta,San Antonio de los Cobres,-24.2099310029638,-66.315435998094,Satelital,1
17396,Salta,Santa Rosa de los Pastos Grandes,-24.478105777316,-66.6785400667592,Satelital,1
17397,Salta,Tolar Grande,-24.5579851944765,-67.4369653675359,Satelital,1
17398,Salta,El Galpón,-25.3915864503967,-64.6595062933993,Satelital,1
17399,Salta,El Tunal,-25.2652645771513,-64.4061042227155,Satelital,1
17400,Salta,Lumbreras,-25.2172575790264,-64.9306861458005,Satelital,0
17401,Salta,Metán Viejo,-25.5418039517985,-64.9849385087879,Satelital,1
17402,Salta,Presa El Tunal,-25.2652645771512,-64.4061042227154,Satelital,0
17403,Salta,Río Piedras,-25.3211818761179,-64.917329424853,Satelital,1
17404,Salta,San José de Metán,-25.5077205377148,-64.9821245409304,Satelital,1
17405,Salta,San José de Orquera,-25.2783094165373,-64.0850561648465,Satelital,0
17406,Salta,La Puerta,-25.2804538149509,-66.4508396566503,Satelital,0
17407,Salta,Molinos,-25.4442432937572,-66.3088500894253,Satelital,0
17408,Salta,Seclantás,-25.3305099574445,-66.2484466228606,Satelital,1
17409,Salta,Aguas Blancas,-22.7245611902241,-64.346319220401,Satelital,1
17410,Salta,Colonia Santa Rosa,-23.3885957203176,-64.4234333229489,Satelital,1
17411,Salta,El Tabacal,-23.2500270361093,-64.2445058938392,Satelital,0
17412,Santa Cruz,Las Heras,-46.5424553787867,-68.9341773229667,Satelital,1
17413,Santa Cruz,Pico Truncado,-46.7938981244061,-67.9575704898943,Satelital,1
17414,Santa Cruz,Puerto Deseado,-47.7514649275067,-65.9012043680086,Satelital,1
17415,Santa Cruz,Tellier,-47.6487686074581,-66.0446356831872,Satelital,1
17416,Santa Cruz,28 de Noviembre,-51.5787581525544,-72.2080410883792,Satelital,1
17417,Santa Cruz,El Turbio (Est. Gobernador Mayer),-51.6805338519685,-72.0874860687819,Satelital,1
17418,Santa Cruz,Julia Dufour,-51.5406111767208,-72.2398967258576,Satelital,0
17419,Santa Cruz,Mina 3,-51.5487660455569,-72.2333909775383,Satelital,1
17420,Santa Cruz,Río Gallegos,-51.6214349839165,-69.2290509293744,Satelital,1
17421,Santa Cruz,Rospentek,-51.6639328934924,-72.1426988306974,Satelital,0
17422,Santa Cruz,Yacimientos Río Turbio,-51.5328383738253,-72.3341032077956,Satelital,1
17423,Santa Cruz,El Calafate,-50.3373208485428,-72.2619950698979,Satelital,1
17424,Santa Fe,Nuevo Torino,-31.3468823835409,-61.235725734005,Satelital,0
17425,Santa Fe,Pilar,-31.442015817123,-61.2600249614063,Satelital,0
17426,Santa Fe,Plaza Matilde,-31.7974834888763,-61.0111678232689,Satelital,0
17427,Santa Fe,Progreso,-31.1397689545802,-60.990254156931,Satelital,0
17428,Santa Fe,Providencia,-30.9845868369063,-61.0218281498813,Satelital,0
17429,Santa Fe,Sa Pereyra,-31.5721513951563,-61.3782231110791,Satelital,0
17430,Santa Fe,San Agustín,-31.6847778866246,-60.9413147450231,Satelital,0
17431,Santa Fe,San Carlos Centro,-31.7284179989089,-61.0913957859145,Satelital,0
17432,Santa Fe,San Carlos Norte,-31.6743105766747,-61.0762585195433,Satelital,0
17433,Santa Fe,San Carlos Sud,-31.7575954064363,-61.1007514980914,Satelital,0
17434,Santa Fe,San Jerónimo del Sauce,-31.6112124759047,-61.1425180717315,Satelital,0
17435,Santa Fe,San Jerónimo Norte,-31.5545316682675,-61.078514153956,Satelital,0
17436,Santa Fe,San Mariano,-31.6702105890861,-61.3480211476449,Satelital,0
17437,Córdoba,Devoto,-31.403980918137,-62.3061393858824,Satelital,0
17438,Córdoba,El Arañado,-31.7412330671687,-62.8933443705701,Satelital,1
17439,Córdoba,El Fortín,-31.9672502352148,-62.3026285942112,Satelital,0
17440,Córdoba,El Fuertecito,-31.4039349300198,-62.9733657676524,Satelital,0
17441,Córdoba,El Tío,-31.3845486215618,-62.8284737646901,Satelital,0
17442,Córdoba,Estación Luxardo,-31.3047488843392,-62.1333023360613,Satelital,0
17443,Córdoba,Freyre,-31.1647319320813,-62.0976333908888,Satelital,0
17444,Córdoba,La Francia,-31.406437919327,-62.6343581010891,Satelital,0
17445,Córdoba,La Paquita,-30.9070545771133,-62.2154361817056,Satelital,0
17446,Córdoba,La Tordilla,-31.2352452196552,-63.0599042713799,Satelital,0
17447,Córdoba,Las Varas,-31.801292158779,-62.6171047243489,Satelital,0
17448,Mendoza,Las Carditas,-32.9551111218674,-69.281192394514,Satelital,0
17449,Mendoza,Las Compuertas,-33.0343953638207,-68.9757201428593,Satelital,0
17450,Mendoza,Las Vegas,-33.0058788620171,-69.2764002200338,Satelital,0
17451,Mendoza,Los Manantiales,-32.8990128008468,-69.3340868979844,Satelital,0
17452,Mendoza,Luján de Cuyo,-33.0328665626243,-68.8912066261393,Satelital,0
17453,Mendoza,MAYOR DRUMMOND,-33.0038391611615,-68.8612966964436,Satelital,0
17454,Mendoza,Perdriel,-33.0690096392441,-68.8986010698045,Satelital,0
17455,Mendoza,Piedras Blancas,-33.0198804741995,-69.3030036808918,Satelital,0
17456,Mendoza,Potrerillos,-32.945486814506,-69.2086449063504,Satelital,1
17457,Mendoza,Ugarteche,-33.2109451573216,-68.8972088041994,Satelital,0
17458,Mendoza,Valle Del Sol,-33.0174255607471,-69.2972914626044,Satelital,0
17459,Mendoza,Villa El Refugio,-32.9975296309707,-69.317680250878,Satelital,0
17460,Mendoza,VISTALBA,-33.0237918976098,-68.9247432402669,Satelital,0
17461,Mendoza,Barrancas,-33.0833355400244,-68.7343792557021,Satelital,0
17462,Mendoza,Barrio Jesús de Nazaret,-33.0103244179699,-68.7265920537237,Satelital,0
17463,Buenos Aires,Esteban Agustín Gascón,-37.4544378016288,-63.2565950033782,Satelital,0
17464,Buenos Aires,La Pala,-36.6613400852941,-63.3661281675236,Satelital,0
17465,Buenos Aires,Maza,-36.7999468137731,-63.3385151506224,Satelital,1
17466,Buenos Aires,Rivera,-37.1583546113813,-63.2442194943605,Satelital,0
17467,Buenos Aires,Thames,-36.9291655620507,-63.2957265324881,Satelital,0
17468,Buenos Aires,Villa Margarita,-37.4600992847959,-63.2405658599852,Satelital,0
17469,Buenos Aires,Yutuyaco,-36.9884309445004,-63.133808887439,Satelital,0
17470,Buenos Aires,Adolfo Gonzales Chaves (Est. Chaves),-38.0333995087596,-60.1003341740637,Satelital,0
17471,Buenos Aires,De la Garma,-37.9635021758562,-60.415659383962,Satelital,0
17472,Buenos Aires,Juan E. Barra,-37.8233871716044,-60.484639770555,Satelital,0
17473,Buenos Aires,Vásquez,-38.1766861391835,-60.1708487303777,Satelital,0
17474,Buenos Aires,Alberti (Est. Andrés Vaccarezza),-35.0330734347841,-60.2806197287099,Satelital,0
17475,Buenos Aires,Coronel Seguí,-34.8681189984321,-60.3939708823404,Satelital,0
17476,Buenos Aires,Mechita,-35.068013673391,-60.4025971632697,Satelital,0
17477,Buenos Aires,Pla,-35.1243819752343,-60.2200612615259,Satelital,0
17478,Buenos Aires,Villa Grisolía (Est. Achupallas),-35.1096178332808,-60.070551324606,Satelital,0
17479,Buenos Aires,Villa María,-34.8881255447686,-60.3469385614883,Satelital,0
17480,Buenos Aires,Barrio Belgrano-Máximo Paz,-34.9364563092157,-58.6143957995956,Satelital,0
17481,Buenos Aires,Barrio El Taladro,-35.0742486164225,-58.8632420603475,Satelital,0
17482,Buenos Aires,Cañuelas,-35.0527140350539,-58.7583856965375,Satelital,1
17483,Buenos Aires,Gobernador Udaondo,-35.3003271130454,-58.5943053657455,Satelital,0
17484,Buenos Aires,Máximo Paz,-34.9364563092157,-58.6143957995956,Satelital,0
17485,Buenos Aires,Santa Rosa,-34.9611839371811,-58.7308918275978,Satelital,1
17486,Buenos Aires,Uribelarrea,-35.1227364407356,-58.8904871463421,Satelital,0
17487,Buenos Aires,Vicente Casares,-34.9653526702416,-58.6504979594296,Satelital,0
17488,Buenos Aires,Capitán Sarmiento,-34.1723674255219,-59.789349139091,Satelital,0
17489,Buenos Aires,La Luisa,-34.1285572110784,-59.9240058312679,Satelital,0
17490,Buenos Aires,Bellocq,-35.9189705554631,-61.5312630222769,Satelital,0
17491,Buenos Aires,Cadret,-35.7727531397053,-61.3353879836968,Satelital,0
17492,Buenos Aires,Pueblo Gouin,-34.4951191416005,-59.8029737383366,Satelital,0
17493,Buenos Aires,General Rodríguez,-34.6079239021063,-58.950282039134,Satelital,1
17494,Buenos Aires,Barrio Parque General San Martin,-34.5673433766504,-58.5843112459936,Satelital,0
17495,Buenos Aires,Billinghurst,-34.5751071711249,-58.5745828938046,Satelital,0
17496,Buenos Aires,Ciudad Del Libertador General San Martin,-34.5796986848297,-58.5420144816587,Satelital,1
17497,Buenos Aires,Ciudad Jardin El Libertador,-34.5416520781805,-58.5959093634496,Satelital,0
17498,Buenos Aires,Va Ma Irene De Los Remedios De Escalada,-34.5646397095177,-58.5922548425316,Satelital,0
17499,Buenos Aires,Villa Ayacucho,-34.5904132636755,-58.5530430923958,Satelital,0
17500,Buenos Aires,Villa Ballester,-34.5422846822324,-58.5583177179822,Satelital,0
17501,Mendoza,Bardas Blancas,-35.870882529299,-69.8066780720987,Satelital,0
17502,Buenos Aires,Rancagua,-34.0303722475767,-60.5042327001336,Satelital,0
17503,Buenos Aires,Villa Angélica (Est. El Socorro),-33.6647037443081,-60.7084372635626,Satelital,0
17504,Buenos Aires,Villa San José,-34.0906695795004,-60.4162716627136,Satelital,0
17505,Buenos Aires,Casalins,-36.3181419923689,-58.5525025522873,Satelital,0
17506,Buenos Aires,Pila,-36.0014746137723,-58.1427778873885,Satelital,0
17507,Buenos Aires,Barrio Parque Almirante Irizar (Ap. Kilómetro 61),-34.4220055807037,-58.9528378824193,Satelital,0
17508,Buenos Aires,Club de Campo Larena - Los Quinchos,-34.3911412682883,-59.0007332098308,Satelital,0
17509,Buenos Aires,Country Club El Jagüel,-34.4,-59.0219,Satelital,0
17510,Buenos Aires,Del Viso,-34.4494009456502,-58.8009119728306,Satelital,0
17511,Buenos Aires,Fátima,-34.4072575836787,-58.974691291144,Satelital,0
17512,Buenos Aires,La Lonja,-34.4448149403448,-58.8393730861805,Satelital,0
17513,Capital Federal,VILLA URQUIZA,-34.5715411303449,-58.4878560596649,Satelital,1
17514,Catamarca,San José,-28.3887321458271,-65.7062701247999,Satelital,0
17515,Catamarca,Villa Las Pirquitas,-28.2754665210832,-65.733431477509,Satelital,1
17516,Catamarca,Casa de Piedra,-29.649289010725,-65.5171151597056,Satelital,0
17517,Catamarca,El Aybal,-29.1066140404485,-65.339695207396,Satelital,0
17518,Catamarca,El Bañado,-29.1832354089391,-65.4161459216901,Satelital,0
17519,Catamarca,El Divisadero,-29.1937184157281,-65.4233403523442,Satelital,0
17520,Catamarca,El Quimilo,-29.9534214435134,-65.3926406151323,Satelital,0
17521,Catamarca,Esquiú,-29.3790661944991,-65.2898287859815,Satelital,0
17522,Catamarca,Icaño,-28.9308886124085,-65.2902158081112,Satelital,1
17523,Catamarca,La Dorada,-29.2804387843954,-65.4766321943102,Satelital,0
17524,Capital Federal,BELGRANO,-34.5548815240237,-58.4502890947349,Satelital,1
17525,Córdoba,Colonia Marina,-31.2485066335845,-62.3639645596989,Satelital,1
17526,Córdoba,Colonia Prosperidad,-31.6304966252155,-62.3663613505205,Satelital,0
17527,Córdoba,Colonia San Bartolomé,-31.528322298444,-62.7244933856141,Satelital,0
17528,Córdoba,Colonia San Pedro,-30.7836021597954,-61.9175643185455,Satelital,0
17529,Córdoba,Colonia Santa María,-31.6057747904501,-62.4278882105043,Satelital,0
17530,Córdoba,Colonia Valtelina,-31.0529548297979,-62.235437860737,Satelital,0
17531,Córdoba,Colonia Vignaud,-30.8416242298498,-61.9558386203663,Satelital,0
17532,Catamarca,La Guardia,-29.5496731497758,-65.4504857993817,Satelital,0
17533,Catamarca,Las Esquinas,-28.7644628061471,-65.1120210167305,Satelital,0
17534,Catamarca,Las Palmitas,-28.6402396947153,-64.9870716926629,Satelital,0
17535,Catamarca,Quirós,-28.7883056058069,-65.1007302335708,Satelital,0
17536,Catamarca,Ramblones,-29.1582844511715,-65.374945475853,Satelital,0
17537,Catamarca,Recreo,-29.2768611237227,-65.0565641552447,Satelital,1
17538,Catamarca,San Antonio,-28.9331053161662,-65.0949655869377,Satelital,0
17539,Catamarca,Amadores,-28.2680363798746,-65.6462108146466,Satelital,0
17540,Catamarca,El Rosario,-27.9877541032226,-65.688606939529,Satelital,0
17541,Catamarca,La Bajada,-28.3920524907261,-65.6282649899935,Satelital,0
17542,Catamarca,La Higuera,-27.9352828616507,-65.699367489363,Satelital,0
17543,Catamarca,La Merced,-28.1537649054231,-65.6696062414473,Satelital,1
